Sample Index, Min Value, Max Value,,
665,-2.48757123947144,2.26744198799133,,
666,-2.27681350708008,2.81354451179504,,
667,-2.85630130767822,3.61368036270142,,
668,-2.95666217803955,2.4452657699585,,
669,-2.49408078193665,2.16872692108154,,
670,-2.38644576072693,2.92642426490784,,
671,-2.05964136123657,2.58885097503662,,
672,-3.16872310638428,2.62553071975708,,
673,-2.58105993270874,1.96323347091675,,
674,-2.2374370098114,2.21743369102478,,
675,-2.17474412918091,2.24539828300476,,
676,-2.4360294342041,3.03963208198547,,
677,-3.7089421749115,2.45143747329712,,
678,-2.1725857257843,4.01761150360107,,
679,-2.30550980567932,2.96495938301086,,
680,-3.34612679481506,1.96877861022949,,
681,-2.31752777099609,2.59800863265991,,
682,-3.97218322753906,2.66850805282593,,
683,-2.47444367408752,1.94865763187408,,
684,-1.95142364501953,2.38523840904236,,
685,-2.29086542129517,2.77850270271301,,
686,-2.54993844032288,2.25726366043091,,
687,-2.05400395393372,2.84502649307251,,
688,-2.4688982963562,2.82372212409973,,
689,-2.14231514930725,2.43282389640808,,
690,-2.02531242370605,2.60297513008118,,
691,-2.81284999847412,2.3442702293396,,
692,-1.78179919719696,3.00661993026733,,
693,-2.39361143112183,2.35677528381348,,
694,-2.5020112991333,2.256272315979,,
695,-2.33021640777588,2.09438252449036,,
696,-3.08592343330383,2.32933521270752,,
697,-1.88800179958344,2.16310262680054,,
698,-2.1944727897644,2.33604621887207,,
699,-3.42921042442322,2.49493765830994,,
700,-2.34114408493042,1.93993258476257,,
701,-2.57013773918152,2.59303617477417,,
702,-2.07063865661621,3.31534433364868,,
703,-2.58859157562256,2.3288905620575,,
704,-1.90344882011414,2.39472126960754,,
705,-2.2914514541626,2.61418676376343,,
706,-3.2961437702179,1.98976695537567,,
707,-2.59226059913635,3.06991076469421,,
708,-2.5610888004303,2.16650795936584,,
709,-1.90484488010407,2.48978877067566,,
710,-3.89284062385559,1.8636771440506,,
711,-2.66530442237854,2.32188653945923,,
712,-2.1777126789093,2.28992915153503,,
713,-2.45982360839844,2.14985704421997,,
714,-3.32993078231812,3.04697728157043,,
715,-2.34368515014648,2.27156066894531,,
716,-2.86655139923096,2.24141550064087,,
717,-2.23565554618835,2.27169680595398,,
718,-2.42195177078247,2.52184152603149,,
719,-2.01932859420776,2.50329804420471,,
720,-2.17514944076538,2.07044386863708,,
721,-2.40661931037903,2.31023955345154,,
722,-2.496173620224,2.44356679916382,,
723,-2.28337097167969,2.45844602584839,,
724,-1.94845497608185,1.9555070400238,,
725,-2.13541555404663,2.49055361747742,,
726,-2.46151828765869,2.29412341117859,,
727,-2.13279151916504,2.27773594856262,,
728,-2.3923807144165,2.86943292617798,,
729,-2.44458723068237,2.50302338600159,,
730,-2.67865872383118,2.44429302215576,,
731,-2.00596976280212,3.18157505989075,,
732,-2.66996955871582,2.49059724807739,,
733,-2.0687141418457,2.73953676223755,,
734,-2.07690167427063,1.78576159477234,,
735,-2.18280911445618,2.44413542747498,,
736,-2.51209998130798,3.21650075912476,,
737,-2.15974283218384,3.34508323669434,,
738,-2.27866458892822,2.58060550689697,,
739,-2.68949508666992,2.19363045692444,,
740,-2.23300909996033,2.88515877723694,,
741,-3.66834664344788,2.60807180404663,,
742,-2.54156088829041,2.69855737686157,,
743,-2.52568387985229,2.20256853103638,,
744,-2.73145318031311,2.87678718566895,,
745,-2.54816842079163,3.35348105430603,,
746,-3.51201319694519,2.22735023498535,,
747,-1.76776015758514,2.77266812324524,,
748,-2.85618734359741,2.12493872642517,,
749,-3.37987184524536,2.92314457893372,,
750,-2.55202889442444,2.24181437492371,,
751,-2.38363456726074,2.66931462287903,,
752,-3.22811770439148,2.48643827438354,,
753,-2.50703406333923,2.06364107131958,,
754,-2.92480278015137,2.43870663642883,,
755,-2.15862202644348,2.08321166038513,,
756,-2.33490633964539,2.59836769104004,,
757,-2.92869424819946,2.30843162536621,,
758,-2.25004267692566,3.08008599281311,,
759,-2.66153788566589,2.84669423103333,,
760,-2.44593524932861,2.683434009552,,
761,-2.66967391967773,2.44865250587463,,
762,-2.54356455802917,1.67563784122467,,
763,-3.13748216629028,1.99393355846405,,
764,-3.24862027168274,2.66400718688965,,
765,-2.24684834480286,3.05275917053223,,
766,-2.16131234169006,2.14024782180786,,
767,-2.58417654037476,2.32056713104248,,
768,-2.62917566299438,2.66708850860596,,
769,-2.22390365600586,2.44619011878967,,
770,-2.67691087722778,2.65461158752441,,
771,-2.14450120925903,3.30780744552612,,
772,-2.24784684181213,2.19957828521729,,
773,-2.20601415634155,2.20518898963928,,
774,-2.28576135635376,2.87461042404175,,
775,-2.68837451934814,2.41123914718628,,
776,-2.60956263542175,2.22460794448853,,
777,-2.37701082229614,2.58968997001648,,
778,-2.55016350746155,2.67632865905762,,
779,-2.70480298995972,2.66593074798584,,
780,-2.1304030418396,3.15111303329468,,
781,-2.43112683296204,3.00920629501343,,
782,-2.76308369636536,2.24416971206665,,
783,-2.18698215484619,2.29988646507263,,
784,-3.09640741348267,1.93441426753998,,
785,-2.6152560710907,2.36395478248596,,
786,-2.44117116928101,2.70556664466858,,
787,-2.62311577796936,1.90574777126312,,
788,-2.63704872131348,1.76728367805481,,
789,-2.3483510017395,2.18657326698303,,
790,-2.50905609130859,3.15530586242676,,
791,-2.24821281433105,3.78081393241882,,
792,-2.07345080375671,2.03587770462036,,
793,-1.95585083961487,2.31934309005737,,
794,-2.25870895385742,2.82297849655151,,
795,-2.43010592460632,2.54588866233826,,
796,-2.16907119750977,2.19764304161072,,
797,-2.32658004760742,2.47392106056213,,
798,-2.44228863716125,2.80300259590149,,
799,-2.73543739318848,2.7280068397522,,
800,-2.69907426834106,2.36070036888123,,
801,-2.66038131713867,2.53525710105896,,
802,-2.59368681907654,3.07301878929138,,
803,-2.93919610977173,3.22198510169983,,
804,-2.48192095756531,2.89859127998352,,
805,-2.62056493759155,2.09229493141174,,
806,-2.56926655769348,2.13382887840271,,
807,-2.44641470909119,2.34401893615723,,
808,-2.50021314620972,2.36845350265503,,
809,-2.22653412818909,2.18608212471008,,
810,-2.18519401550293,2.2545280456543,,
811,-2.21479868888855,2.41895842552185,,
812,-3.04912519454956,2.51069641113281,,
813,-2.51501774787903,2.4288763999939,,
814,-2.71362972259521,2.13161039352417,,
815,-2.23016262054443,2.73690748214722,,
816,-2.32201886177063,2.17511534690857,,
817,-2.61004114151001,2.33799600601196,,
818,-3.12614512443542,2.51921010017395,,
819,-2.02269959449768,2.88795971870422,,
820,-2.51704001426697,3.10463833808899,,
821,-2.0813512802124,3.14641785621643,,
822,-3.04444217681885,2.28639340400696,,
823,-2.38391399383545,2.25262331962585,,
824,-1.92089474201202,3.02417469024658,,
825,-2.48663997650146,2.54411506652832,,
826,-2.70055532455444,2.27757716178894,,
827,-2.21580147743225,2.93480372428894,,
828,-2.19893932342529,2.34487915039062,,
829,-2.80043864250183,3.58291292190552,,
830,-2.83162140846252,2.10844492912292,,
831,-2.92648696899414,2.25767302513123,,
832,-2.45298957824707,2.60269999504089,,
833,-2.92881441116333,3.01454520225525,,
834,-2.15690732002258,2.69874572753906,,
835,-2.10130047798157,2.57404541969299,,
836,-2.48692274093628,2.29465436935425,,
837,-2.10527658462524,3.4635739326477,,
838,-3.66071772575378,2.4619517326355,,
839,-1.98691201210022,1.93527913093567,,
840,-2.53084754943848,3.06154751777649,,
841,-2.34266901016235,3.36091089248657,,
842,-2.29126715660095,3.70687294006348,,
843,-2.18175363540649,1.75467610359192,,
844,-2.49562549591064,2.07467365264893,,
845,-2.94250106811523,2.80825209617615,,
846,-2.89379596710205,2.89931607246399,,
847,-2.09665107727051,2.71654891967773,,
848,-2.76640391349792,2.56754851341248,,
849,-2.0089259147644,2.2948842048645,,
850,-2.09976887702942,2.64849972724915,,
851,-2.43051099777222,3.19525408744812,,
852,-2.73634839057922,2.14527297019958,,
853,-1.91182327270508,2.08383774757385,,
854,-3.09467172622681,3.29409837722778,,
855,-2.92358994483948,2.28759551048279,,
856,-2.51183581352234,2.30759310722351,,
857,-2.30769491195679,3.47831344604492,,
858,-2.20005893707275,2.94721579551697,,
859,-1.90879952907562,2.44779920578003,,
860,-1.64545059204102,2.33348202705383,,
861,-2.17144465446472,2.20438122749329,,
862,-2.57443428039551,2.42823648452759,,
863,-2.40899276733398,2.09312462806702,,
864,-2.97614598274231,2.76442408561707,,
865,-2.55295491218567,1.96343803405762,,
866,-2.36723709106445,1.94960677623749,,
867,-2.18568062782288,3.40470933914185,,
868,-2.30171227455139,2.39793610572815,,
869,-3.13153266906738,2.18006634712219,,
870,-1.97703266143799,3.12960243225098,,
871,-2.0582103729248,2.00571632385254,,
872,-2.9168746471405,2.16242861747742,,
873,-3.1499342918396,1.80979156494141,,
874,-3.65395832061768,3.59731078147888,,
875,-2.60349154472351,2.77061939239502,,
876,-3.21166276931763,2.11075782775879,,
877,-1.97562074661255,2.81165432929993,,
878,-2.124027967453,2.6799533367157,,
879,-2.52481150627136,3.07167553901672,,
880,-2.35007572174072,3.08210039138794,,
881,-2.48978590965271,2.42781233787537,,
882,-2.67813968658447,2.09936046600342,,
883,-2.75542759895325,2.36630535125732,,
884,-2.39653158187866,3.00720381736755,,
885,-2.26882338523865,2.50671648979187,,
886,-2.53012299537659,2.31583952903748,,
887,-2.90692758560181,2.99466991424561,,
888,-2.32980346679687,2.47444486618042,,
889,-2.51478672027588,2.53743815422058,,
890,-2.04602289199829,2.85774064064026,,
891,-2.0757007598877,2.77079343795776,,
892,-2.20443606376648,1.65853047370911,,
893,-2.07500505447388,3.07854652404785,,
894,-2.80585432052612,2.69984126091003,,
895,-2.10179138183594,2.33120942115784,,
896,-2.54636812210083,2.46470832824707,,
897,-2.07818102836609,3.56569147109985,,
898,-2.88775134086609,2.1976490020752,,
899,-2.17552638053894,2.15225791931152,,
900,-2.7774977684021,2.37336349487305,,
901,-2.96735811233521,2.15131616592407,,
902,-2.01657724380493,3.11704301834106,,
903,-2.37809228897095,2.08159446716309,,
904,-2.50834250450134,3.42131948471069,,
905,-1.92561686038971,1.93820011615753,,
906,-2.98735690116882,1.91776728630066,,
907,-2.04699993133545,1.53035926818848,,
908,-2.75360894203186,2.56226086616516,,
909,-2.39261937141418,2.64123892784119,,
910,-2.29607129096985,3.22598099708557,,
911,-2.82870578765869,2.69804620742798,,
912,-2.18110966682434,2.41405034065247,,
913,-2.41849899291992,2.74289321899414,,
914,-2.61423802375793,1.85676598548889,,
915,-2.22453570365906,1.8304557800293,,
916,-2.73348712921143,2.09815716743469,,
917,-2.78751635551453,2.73413777351379,,
918,-2.28794527053833,3.04072976112366,,
919,-2.71018099784851,2.62659096717834,,
920,-1.7238712310791,3.69942545890808,,
921,-2.38139200210571,2.8401186466217,,
922,-2.37993431091309,2.28928184509277,,
923,-3.20097804069519,2.66347455978394,,
924,-2.0331666469574,2.59370923042297,,
925,-3.549724817276,1.72622573375702,,
926,-2.2977819442749,2.34126210212708,,
927,-1.99580276012421,2.56895470619202,,
928,-2.98379611968994,2.50785398483276,,
929,-2.61658263206482,2.67156791687012,,
930,-2.33762216567993,3.3036093711853,,
931,-2.84713983535767,2.99782538414001,,
932,-2.8091995716095,2.64860033988953,,
933,-2.36867356300354,2.83242106437683,,
934,-2.51434063911438,2.90284323692322,,
935,-2.35971975326538,2.49990725517273,,
936,-2.97104597091675,2.13346171379089,,
937,-2.72036194801331,4.08758640289307,,
938,-3.19660449028015,1.45492172241211,,
939,-2.57069849967957,2.67734098434448,,
940,-2.32988786697388,1.98209571838379,,
941,-2.03509068489075,3.11772966384888,,
942,-1.94801938533783,2.81892561912537,,
943,-2.08870983123779,2.43926191329956,,
944,-2.11622500419617,2.12301301956177,,
945,-2.48386168479919,2.56243562698364,,
946,-2.08923482894897,2.29720997810364,,
947,-2.63018918037415,2.99258971214294,,
948,-3.05457377433777,1.81537246704102,,
949,-3.03281116485596,1.91240775585175,,
950,-2.08584141731262,2.17446446418762,,
951,-2.27411437034607,2.29636240005493,,
952,-2.85342931747437,2.03158783912659,,
953,-2.62868499755859,2.2425262928009,,
954,-2.25296354293823,2.72851538658142,,
955,-1.79579949378967,1.97845208644867,,
956,-2.23642086982727,3.09259438514709,,
957,-2.06770586967468,2.61896896362305,,
958,-2.55728483200073,2.627108335495,,
959,-2.51124787330627,2.32136559486389,,
960,-2.26018762588501,2.1791775226593,,
961,-2.2160165309906,2.56041693687439,,
962,-2.68221378326416,4.03090620040894,,
963,-2.40525054931641,1.96628761291504,,
964,-2.63490986824036,2.23156332969666,,
965,-2.3835883140564,2.66515707969666,,
966,-3.0239999294281,2.66742491722107,,
967,-3.38796138763428,2.43493127822876,,
968,-2.5300178527832,2.69708323478699,,
969,-2.40521311759949,1.99902713298798,,
970,-3.11438655853271,2.60371828079224,,
971,-2.54531812667847,2.43202137947083,,
972,-2.83116054534912,2.04136228561401,,
973,-1.56887590885162,2.60831141471863,,
974,-2.45644283294678,2.49022722244263,,
975,-2.74502301216125,2.31118869781494,,
976,-3.12716770172119,2.46019601821899,,
977,-2.17260193824768,2.40310215950012,,
978,-2.04062151908875,2.48298287391663,,
979,-2.69120001792908,2.12472057342529,,
980,-2.39990067481995,1.84763324260712,,
981,-3.50428462028503,2.49285697937012,,
982,-1.88558268547058,2.16183805465698,,
983,-2.12628173828125,1.92836666107178,,
984,-3.26777672767639,2.2150022983551,,
985,-2.5952422618866,3.23601293563843,,
986,-2.51792979240417,2.90808939933777,,
987,-2.81040573120117,2.20201420783997,,
988,-1.90788888931274,2.62250471115112,,
989,-2.67844414710999,2.60249471664429,,
990,-2.98552298545837,2.10070633888245,,
991,-2.21697926521301,2.1808922290802,,
992,-2.2072594165802,1.95563089847565,,
993,-2.59014701843262,3.63657522201538,,
994,-2.84955739974976,2.56759214401245,,
995,-1.65405941009521,3.32627606391907,,
996,-2.57768297195435,2.29962635040283,,
997,-2.1952977180481,2.13500690460205,,
998,-2.4038941860199,2.03140211105347,,
999,-2.46409797668457,2.68090009689331,,
,-4.78276300430298,4.08758640289307,,
,,8.87034940719605,CGAN,
RUN 0(low_mut_ext),p_size,0.000887034940719605,Run-1(high_mut_ext),0.00887034940719605
,init_p,0.00177406988143921,,0.0177406988143921
