min_value,max_value,,
-2.45131230354309,2.07143497467041,,
-2.1448757648468,1.21284866333008,,
-2.18542456626892,1.22853195667267,,
-2.37328004837036,3.91853618621826,,
-3.05044054985046,5.37363052368164,,
-3.02129888534546,3.69476819038391,,
-3.94339776039124,2.73850059509277,,
-3.51036334037781,3.24905633926392,,
-4.94449186325073,2.36156821250916,,
-7.40234088897705,6.03620719909668,,
-5.99775266647339,5.59268426895142,,
-0.987260520458221,1.8281409740448,,
-6.35551500320435,6.37719345092773,,
-2.39120197296143,2.44183468818665,,
-3.5935697555542,4.50566053390503,,
-1.74483120441437,1.86254251003265,,
-1.60957264900208,2.4273407459259,,
-2.56646728515625,2.3835597038269,,
-2.87162613868713,2.10794997215271,,
-1.97248816490173,4.22722911834717,,
-2.94734001159668,1.55222749710083,,
-2.20780754089355,1.95698285102844,,
-5.93513822555542,5.52081775665283,,
-2.56747603416443,2.62585473060608,,
-3.47717308998108,3.76606321334839,,
-3.10113406181335,1.47465324401855,,
-2.79470539093018,2.90282797813416,,
-4.45979452133179,3.44036173820496,,
-2.32698965072632,2.52245187759399,,
-3.49899005889893,3.05198550224304,,
-2.67441821098328,3.24887800216675,,
-2.73154187202454,2.55317258834839,,
-3.44860434532166,2.61728572845459,,
-1.8372631072998,1.44900345802307,,
-1.96506345272064,3.1850893497467,,
-1.23950135707855,1.53648686408997,,
-3.26327681541443,1.38569831848145,,
-1.52247941493988,1.55361652374268,,
-5.92216539382935,2.92728519439697,,
-3.51437497138977,2.4909360408783,,
-2.91928863525391,3.23761343955994,,
-6.05538702011108,2.93754434585571,,
-1.92997217178345,2.05611896514893,,
-3.84904527664185,2.46218132972717,,
-2.00114345550537,2.18218350410461,,
-3.12980246543884,3.02534341812134,,
-3.36102366447449,4.78261280059814,,
-1.75974547863007,1.95791363716126,,
-6.0325927734375,6.22716474533081,,
-2.01645922660828,3.22617697715759,,
-3.54646468162537,4.75241661071777,,
-3.01682925224304,2.92782068252563,,
-4.22956609725952,2.98595547676086,,
-2.40384316444397,3.67866992950439,,
-3.22130441665649,1.67076456546783,,
-4.00203275680542,3.30492091178894,,
-3.02948236465454,3.05797123908997,,
-2.43552684783936,1.80359089374542,,
-3.23592209815979,3.65942668914795,,
-3.44656682014465,1.87731611728668,,
-5.35807609558106,3.33100152015686,,
-2.1455614566803,2.1326105594635,,
-2.68511295318604,2.93988275527954,,
-3.01223397254944,1.65825808048248,,
-3.56692481040955,3.82648968696594,,
-2.77001070976257,3.07729268074036,,
-2.52609753608704,3.2729480266571,,
-1.72967278957367,1.96349692344666,,
-5.56195306777954,6.4423975944519,,
-2.59375214576721,4.25725317001343,,
-2.04851365089416,1.85590219497681,,
-1.2019567489624,2.93681049346924,,
-2.32606053352356,4.01797771453857,,
-2.87874889373779,1.63504004478455,,
-4.27037382125855,4.0833158493042,,
-2.22755265235901,2.45547342300415,,
-2.65993690490723,1.62100219726563,,
-2.26775598526001,1.72976100444794,,
-2.52394986152649,1.96204400062561,,
-3.39022040367126,4.96804428100586,,
-3.76227879524231,4.73742485046387,,
-2.92222380638123,2.19418978691101,,
-2.57636713981628,2.07731103897095,,
-2.20890784263611,2.18096995353699,,
-3.19462943077087,2.53827381134033,,
-2.72832441329956,1.97351932525635,,
-1.75321078300476,4.20001411437988,,
-5.86577367782593,4.80825757980347,,
-2.60540413856506,4.06776332855225,,
-1.48527228832245,1.40493226051331,,
-3.03287029266357,3.89599251747131,,
-2.79369878768921,2.32090210914612,,
-1.67451441287994,0.977588951587677,,
-2.13044357299805,1.49990797042847,,
-3.39138793945312,2.14746189117432,,
-3.2962965965271,3.664710521698,,
-2.25591897964478,1.48674976825714,,
-1.6412740945816,1.49125981330872,,
-3.23110413551331,2.41679978370666,,
-2.13180446624756,1.75854361057282,,
-1.97424507141113,3.37386751174927,,
-1.63909482955933,2.6730968952179,,
-2.80363154411316,1.73309457302094,,
-4.94501972198486,3.04036593437195,,
-4.63173961639404,4.13587093353272,,
-2.29162526130676,1.91924381256104,,
-2.25327110290527,1.74861443042755,,
-4.0473780632019,2.96806502342224,,
-7.35230016708374,6.28913402557373,,
-2.5237398147583,2.54886436462402,,
-2.59262132644653,1.88939917087555,,
-1.82955574989319,1.68044674396515,,
-7.61685609817505,4.25114297866821,,
-3.02950811386108,2.83814167976379,,
-3.33809471130371,2.73271179199219,,
-1.37776374816895,1.88712215423584,,
-2.51954293251038,3.0841281414032,,
-2.45705676078796,1.39587330818176,,
-3.58037281036377,4.00259590148926,,
-1.91154360771179,2.34938335418701,,
-1.76506018638611,2.785404920578,,
-3.36905431747437,1.82842707633972,,
-2.88617730140686,4.9195728302002,,
-3.03505492210388,1.84966683387756,,
-3.61124920845032,1.96507453918457,,
-3.46220469474792,3.19690489768982,,
-1.97926259040833,4.97588729858398,,
-2.63407635688782,3.29903936386108,,
-4.94639778137207,2.93488001823425,,
-2.10477018356323,3.13855910301208,,
-3.48189210891724,3.39140796661377,,
-2.68486166000366,2.86775827407837,,
-3.80642700195312,1.84629893302917,,
-4.28232049942017,3.61126470565796,,
-1.68640899658203,1.1430276632309,,
-3.45605683326721,2.50899457931519,,
-2.32252502441406,2.60200095176697,,
-2.4728045463562,1.51135337352753,,
-1.8122946023941,1.59135568141937,,
-1.96771442890167,2.38536262512207,,
-3.31609320640564,2.35952067375183,,
-3.21997237205505,2.86321020126343,,
-1.94366681575775,1.51950931549072,,
-2.07018899917603,1.52871513366699,,
-4.99819087982178,3.81648683547974,,
-1.97769701480865,1.51583075523376,,
-2.86105751991272,2.67843914031982,,
-1.26565313339233,1.60154581069946,,
-3.64936780929565,2.33940601348877,,
-3.52726674079895,2.65451884269714,,
-2.37454557418823,1.89068233966827,,
-1.59950256347656,1.66632163524628,,
-3.71343588829041,2.81376051902771,,
-1.57123017311096,3.03322458267212,,
-1.67868518829346,1.3729954957962,,
-1.96943724155426,1.87378776073456,,
-1.79911136627197,3.02715682983398,,
-2.37189221382141,2.63212251663208,,
-1.93237733840942,2.66329026222229,,
-3.10148286819458,1.51457488536835,,
-2.46677017211914,3.21885871887207,,
-4.61723899841309,2.85246849060059,,
-2.99566888809204,3.31176924705505,,
-2.23975777626038,2.48476219177246,,
-3.00587296485901,2.64904546737671,,
-5.85311889648438,5.49684286117554,,
-2.96777629852295,2.90742254257202,,
-2.5836386680603,1.93104267120361,,
-5.34086751937866,4.27190685272217,,
-5.8155255317688,6.10415983200073,,
-3.6291868686676,2.77013278007507,,
-2.66873550415039,1.75761544704437,,
-1.29508495330811,1.6720654964447,,
-2.35522150993347,1.27916741371155,,
-2.3226900100708,3.0489010810852,,
-2.76825618743896,1.98296141624451,,
-2.43332028388977,1.85136604309082,,
-3.16324019432068,1.81037771701813,,
-4.84766530990601,5.71847009658814,,
-5.51723003387451,7.76902389526367,,
-2.94436478614807,2.6824324131012,,
-3.41792631149292,1.93733859062195,,
-2.64873337745666,2.98466968536377,,
-1.90954649448395,2.96262979507446,,
-2.04335904121399,1.74121451377869,,
-2.43495345115662,2.52186942100525,,
-5.12667417526245,2.84075427055359,,
-2.95364236831665,2.97154021263123,,
-2.13827872276306,2.49543881416321,,
-4.51389408111572,2.20116710662842,,
-1.32566690444946,1.89642465114594,,
-4.79427099227905,4.12495803833008,,
-4.38409996032715,4.56127405166626,,
-1.74929404258728,1.78587555885315,,
-2.34867119789124,1.50214862823486,,
-2.31612181663513,1.93946290016174,,
-3.42073464393616,5.6138277053833,,
-1.59023332595825,2.48371362686157,,
-1.84535157680511,1.75866436958313,,
-2.61320567131042,3.09943079948425,,
-2.56123375892639,1.69848072528839,,
-5.76285982131958,5.79910945892334,,
-2.59974575042725,1.94344866275787,,
-2.72692251205444,1.87786102294922,,
-1.86849021911621,2.73427796363831,,
-3.5233838558197,2.57947635650635,,
-2.39138436317444,1.45885729789734,,
-3.03750586509705,1.93011701107025,,
-2.86799740791321,1.10207104682922,,
-2.93108296394348,2.60713934898376,,
-2.89236617088318,5.03392124176025,,
-2.11653280258179,2.7173764705658,,
-2.89076209068298,2.48178720474243,,
-2.25067090988159,2.29650354385376,,
-2.11353421211243,1.71242797374725,,
-4.18954849243164,4.3713231086731,,
-4.73336744308472,5.5411171913147,,
-2.44745588302612,4.0353627204895,,
-2.45468187332153,2.6789116859436,,
-2.6591808795929,3.04445290565491,,
-3.07649326324463,3.24979376792908,,
-3.46387982368469,1.96763610839844,,
-2.95590424537659,1.82878351211548,,
-4.4193549156189,4.1811671257019,,
-5.54201126098633,2.08103823661804,,
-1.8536788225174,2.45433354377747,,
-3.08981227874756,1.94007086753845,,
-5.47802114486694,4.08102750778198,,
-2.2757031917572,1.96060800552368,,
-2.51816582679749,2.40533995628357,,
-3.02451395988464,3.24182796478271,,
-2.66106820106506,3.33529448509216,,
-1.92400431632996,1.87655055522919,,
-2.1973340511322,1.60643351078033,,
-2.82303667068481,1.98848783969879,,
-1.53669774532318,1.99234580993652,,
-4.4321756362915,5.76059913635254,,
-2.42427372932434,1.26386964321136,,
-1.32966065406799,1.4001567363739,,
-4.63110065460205,3.68926620483398,,
-2.77280378341675,2.46427631378174,,
-3.22977447509766,3.31665349006653,,
-4.46732902526856,1.95700168609619,,
-2.98623871803284,2.80604910850525,,
-3.03264355659485,1.57521843910217,,
-1.82832014560699,1.30887997150421,,
-1.51235401630402,1.10384285449982,,
-2.19801163673401,2.41985321044922,,
-2.3895480632782,2.49817943572998,,
-3.32904577255249,3.69285178184509,,
-5.76215839385986,4.2625937461853,,
-2.08754134178162,3.35984110832214,,
-2.63851928710937,1.15507137775421,,
-5.44466733932495,2.5361340045929,,
-2.85329961776733,2.55299282073975,,
-2.33816266059875,3.6602771282196,,
-1.68067812919617,2.17981052398682,,
-2.9733772277832,1.71092677116394,,
-3.0493335723877,2.66372013092041,,
-2.43902540206909,1.97845101356506,,
-3.02480006217957,2.54151105880737,,
-3.82262277603149,2.44110465049744,,
-2.23870658874512,3.47720527648926,,
-1.74132609367371,1.58571422100067,,
-9.49611949920654,7.76902389526367,,
RUN_0(low_mutation_extent),,,
diff,17.2651433944702,,
p_size,0.00172651433944702,Run-1(high_mutation_extent),0.0172651433944702
init_p,0.00345302867889404,,0.0345302867889404
