Sample Number,Min,Max,,
666,-2.47878837585449,2.85720348358154,,
667,-2.15508484840393,2.50206089019775,,
668,-2.12013626098633,1.95446407794952,,
669,-2.14351749420166,3.52653646469116,,
670,-2.32744741439819,1.98352217674255,,
671,-2.37397193908691,2.63334202766418,,
672,-1.94652140140533,3.8602237701416,,
673,-3.30193996429443,2.3590087890625,,
674,-2.41454267501831,2.29438471794128,,
675,-2.4448983669281,2.74361681938171,,
676,-2.74961090087891,2.95987725257874,,
677,-3.66629910469055,2.39656686782837,,
678,-2.59442448616028,1.92898106575012,,
679,-3.28081297874451,2.69962453842163,,
680,-2.75359392166138,2.84924006462097,,
681,-1.99038207530975,2.44413590431213,,
682,-2.24543619155884,3.21768593788147,,
683,-2.1688928604126,2.58492374420166,,
684,-2.48479413986206,1.80876207351685,,
685,-2.340975522995,2.84948635101318,,
686,-2.17457318305969,2.77964663505554,,
687,-2.04778289794922,2.99580073356628,,
688,-2.65854716300964,2.79592108726501,,
689,-2.64285397529602,2.66206336021423,,
690,-2.30675745010376,2.35118699073791,,
691,-2.96865153312683,2.82553720474243,,
692,-2.17003893852234,2.80406212806702,,
693,-2.25835514068604,2.30111169815063,,
694,-2.00005197525024,3.04497456550598,,
695,-2.20094752311707,2.74429249763489,,
696,-2.89248633384705,2.87301182746887,,
697,-2.31321835517883,2.96612787246704,,
698,-1.96120154857636,2.74022579193115,,
699,-2.73687386512756,2.9700140953064,,
700,-2.91396355628967,2.18976998329163,,
701,-3.00591516494751,2.53219771385193,,
702,-2.25980067253113,2.33797240257263,,
703,-2.54841685295105,2.37640857696533,,
704,-2.09495973587036,2.49221992492676,,
705,-2.24703025817871,2.43207359313965,,
706,-2.43648838996887,2.00055241584778,,
707,-2.31104874610901,2.0416100025177,,
708,-2.47908210754395,2.8837673664093,,
709,-2.73724389076233,2.28777360916138,,
710,-1.97454297542572,2.15175843238831,,
711,-2.8247401714325,2.15366268157959,,
712,-2.64638900756836,2.2536039352417,,
713,-3.24360537528992,2.48080444335937,,
714,-2.45849704742432,3.036292552948,,
715,-2.94030499458313,2.85609531402588,,
716,-2.41141033172607,2.78894734382629,,
717,-2.61189126968384,2.539142370224,,
718,-1.6333646774292,2.00781083106995,,
719,-1.72116136550903,2.24973082542419,,
720,-2.16880464553833,2.32379722595215,,
721,-2.28497982025146,2.29742527008057,,
722,-2.84227609634399,2.26721858978271,,
723,-1.54718101024628,2.40253663063049,,
724,-2.27112460136414,2.33013296127319,,
725,-2.92535972595215,2.44536566734314,,
726,-2.4032883644104,2.67672395706177,,
727,-2.30167150497437,2.96233177185059,,
728,-2.23962497711182,2.72950768470764,,
729,-2.32543635368347,2.32981085777283,,
730,-2.25406813621521,2.38997840881348,,
731,-2.16823673248291,2.88674283027649,,
732,-1.98771810531616,2.18988704681396,,
733,-2.16995882987976,2.25724029541016,,
734,-2.47394561767578,2.44694948196411,,
735,-2.65097451210022,3.89870595932007,,
736,-2.05011749267578,2.86249566078186,,
737,-1.90419125556946,2.93725061416626,,
738,-2.53725266456604,2.17580604553223,,
739,-2.80184292793274,2.37111449241638,,
740,-2.40733456611633,2.56312489509583,,
741,-1.98564398288727,2.07586097717285,,
742,-2.45775437355041,2.26458263397217,,
743,-1.96708416938782,2.29514956474304,,
744,-4.00454425811768,2.74826407432556,,
745,-2.77377223968506,1.88357698917389,,
746,-2.05849957466125,2.13217163085937,,
747,-2.30287146568298,3.0119891166687,,
748,-2.11508083343506,2.29816746711731,,
749,-2.03248381614685,2.92665338516235,,
750,-2.22745656967163,2.99015712738037,,
751,-2.17463493347168,3.15963745117187,,
752,-2.1175057888031,1.96330952644348,,
753,-3.06255602836609,2.24722695350647,,
754,-2.82784199714661,1.88521349430084,,
755,-2.11654758453369,2.57122111320496,,
756,-2.4957160949707,2.93111228942871,,
757,-2.77203631401062,2.53471970558166,,
758,-2.72377967834473,2.85286402702332,,
759,-1.97545337677002,1.63473689556122,,
760,-2.6620237827301,3.19253349304199,,
761,-2.42509579658508,3.10582780838013,,
762,-2.49949932098389,2.32482171058655,,
763,-2.11188364028931,1.99650728702545,,
764,-1.63068604469299,2.387864112854,,
765,-2.68110275268555,2.05071949958801,,
766,-2.37166976928711,2.46060538291931,,
767,-2.70543313026428,2.76083946228027,,
768,-2.85596776008606,2.04058265686035,,
769,-2.59635639190674,2.32615661621094,,
770,-2.39270544052124,4.66634130477905,,
771,-2.66083836555481,2.46731305122375,,
772,-2.11970806121826,2.73349738121033,,
773,-1.86770129203796,2.33322906494141,,
774,-1.93744909763336,2.45646810531616,,
775,-2.27298665046692,2.84857058525085,,
776,-2.94387555122375,2.37460851669312,,
777,-2.04011726379395,2.2337498664856,,
778,-3.06979990005493,2.23393416404724,,
779,-2.62003350257874,2.7145299911499,,
780,-2.22441530227661,2.80847072601318,,
781,-1.92382037639618,2.74607610702515,,
782,-2.36396431922913,3.3160035610199,,
783,-2.195720911026,3.02284359931946,,
784,-3.21438980102539,1.98934507369995,,
785,-2.62166142463684,2.52831840515137,,
786,-2.04908919334412,2.34599828720093,,
787,-1.98943889141083,2.07118082046509,,
788,-2.23036289215088,2.12787103652954,,
789,-2.72253370285034,2.2575581073761,,
790,-1.90588676929474,2.59698462486267,,
791,-2.80436301231384,2.46794533729553,,
792,-2.1690685749054,2.3527626991272,,
793,-2.18601369857788,3.15600800514221,,
794,-2.59007501602173,3.08046221733093,,
795,-2.63837456703186,2.08927631378174,,
796,-1.94722521305084,2.31257367134094,,
797,-2.49553537368774,2.7975115776062,,
798,-1.82134413719177,3.1206910610199,,
799,-2.00721836090088,2.10843181610107,,
800,-3.0609233379364,2.04718232154846,,
801,-2.70863389968872,2.01648330688477,,
802,-2.36308264732361,2.18162941932678,,
803,-2.47712182998657,2.07817363739014,,
804,-2.25815939903259,2.50574851036072,,
805,-2.00895023345947,2.1685483455658,,
806,-2.58999300003052,2.63354253768921,,
807,-2.18668794631958,3.23466658592224,,
808,-2.23807621002197,1.85777842998505,,
809,-2.96204710006714,2.41227412223816,,
810,-2.01197934150696,2.9345715045929,,
811,-3.14479327201843,2.57817959785461,,
812,-3.16255807876587,2.82180070877075,,
813,-2.54205393791199,2.8397204875946,,
814,-2.94638252258301,2.60366606712341,,
815,-2.38515329360962,3.0204906463623,,
816,-2.63295674324036,2.44858813285828,,
817,-2.23949670791626,2.02959966659546,,
818,-2.18900632858276,1.99267554283142,,
819,-2.42851448059082,1.63864886760712,,
820,-2.38004994392395,2.34684920310974,,
821,-2.73202347755432,2.88018465042114,,
822,-2.67859268188477,2.08353281021118,,
823,-2.01390624046326,2.42328190803528,,
824,-2.41330146789551,2.25581383705139,,
825,-2.20099234580994,1.99768900871277,,
826,-3.05647587776184,2.95638465881348,,
827,-2.17897295951843,2.86883568763733,,
828,-2.48551940917969,2.88597345352173,,
829,-2.10235023498535,2.13206958770752,,
830,-2.39600276947021,2.46481728553772,,
831,-2.03378081321716,2.41191959381104,,
832,-3.25323724746704,2.57183790206909,,
833,-3.10704827308655,2.84768271446228,,
834,-2.44126796722412,2.49659395217895,,
835,-2.59670305252075,2.26976466178894,,
836,-2.39253735542297,2.24893689155579,,
837,-2.82417702674866,1.74988400936127,,
838,-2.03737235069275,2.25207734107971,,
839,-2.45681977272034,2.35763931274414,,
840,-2.57870936393738,2.64726591110229,,
841,-2.62998652458191,3.05777406692505,,
842,-2.15874052047729,2.30485963821411,,
843,-3.06425762176514,2.06113743782043,,
844,-2.59335017204285,2.29554176330566,,
845,-3.29268956184387,2.69684171676636,,
846,-4.4389796257019,2.00715208053589,,
847,-2.46943688392639,2.37383770942688,,
848,-2.49042415618896,3.29087972640991,,
849,-3.37401390075684,2.93221974372864,,
850,-2.66425943374634,2.59054684638977,,
851,-2.67224764823914,1.98806881904602,,
852,-1.94221496582031,1.97669851779938,,
853,-2.54777789115906,3.1742115020752,,
854,-1.61527359485626,2.12995958328247,,
855,-3.67291331291199,2.47614860534668,,
856,-2.22438502311707,2.67841958999634,,
857,-2.18507313728333,3.71114659309387,,
858,-2.61947989463806,2.63217520713806,,
859,-1.80069267749786,2.82388758659363,,
860,-2.32191681861877,1.92059290409088,,
861,-2.7521071434021,2.4295346736908,,
862,-2.21042227745056,3.21572589874268,,
863,-2.7721905708313,2.41446113586426,,
864,-2.6403660774231,2.4873526096344,,
865,-3.69779372215271,2.04731798171997,,
866,-2.94434595108032,2.19504737854004,,
867,-2.47879886627197,3.55114436149597,,
868,-2.87580561637878,1.81355953216553,,
869,-2.70838522911072,2.0354630947113,,
870,-2.85119891166687,3.39058947563171,,
871,-2.54697489738464,2.26234912872314,,
872,-3.00662207603455,1.85765671730042,,
873,-2.21101117134094,1.76315188407898,,
874,-2.00925993919373,2.01921725273132,,
875,-2.18386149406433,2.77256989479065,,
876,-3.09042024612427,2.86053967475891,,
877,-2.96507263183594,2.18343377113342,,
878,-2.10394477844238,2.36723327636719,,
879,-2.12036037445068,2.74192380905151,,
880,-2.87003540992737,3.0269148349762,,
881,-2.15794491767883,2.67977952957153,,
882,-1.77716100215912,2.29336929321289,,
883,-2.18873572349548,2.58201885223389,,
884,-1.70040214061737,2.26257634162903,,
885,-3.03829312324524,2.78947830200195,,
886,-2.82978773117065,2.90832233428955,,
887,-1.94175136089325,2.58911967277527,,
888,-2.61389803886414,1.95589411258698,,
889,-2.75083708763123,2.75560188293457,,
890,-2.57780027389526,2.14662623405457,,
891,-2.6414258480072,2.19209814071655,,
892,-2.21659445762634,2.34539103507996,,
893,-2.58936858177185,3.11332297325134,,
894,-2.21533966064453,2.66610765457153,,
895,-2.98729038238525,2.08734965324402,,
896,-3.09469699859619,1.92800772190094,,
897,-2.27336716651916,2.97473955154419,,
898,-2.77781105041504,2.72922444343567,,
899,-2.91436958312988,2.40867018699646,,
900,-2.74128842353821,2.58905339241028,,
901,-2.73432612419128,2.88307642936707,,
902,-2.77869415283203,2.6508092880249,,
903,-2.53751420974731,2.95803236961365,,
904,-2.26914620399475,2.73084092140198,,
905,-2.96943974494934,2.10990405082703,,
906,-2.65024065971375,2.33233618736267,,
907,-2.09606146812439,2.3379225730896,,
908,-1.93090546131134,2.49026584625244,,
909,-3.4928879737854,2.95511317253113,,
910,-2.4604856967926,1.9127185344696,,
911,-2.50134444236755,2.88217353820801,,
912,-1.88895964622498,2.30906677246094,,
913,-2.59845900535583,2.27052783966064,,
914,-2.16106390953064,1.92226326465607,,
915,-2.67986178398132,2.90537095069885,,
916,-1.7615373134613,2.06379055976868,,
917,-2.19788527488708,2.3902063369751,,
918,-2.09441995620728,2.33017420768738,,
919,-1.98399436473846,2.08819341659546,,
920,-2.01364612579346,2.21998286247253,,
921,-2.60153651237488,2.66639065742493,,
922,-2.24471712112427,1.93054068088532,,
923,-3.50095677375793,2.05893135070801,,
924,-1.96812748908997,2.2228946685791,,
925,-2.57304191589355,2.55276155471802,,
926,-2.11367630958557,2.04499554634094,,
927,-2.50278401374817,2.4117317199707,,
928,-2.30764269828796,3.28419327735901,,
929,-1.92647409439087,2.23241853713989,,
930,-2.98599791526794,2.1311674118042,,
931,-2.72319054603577,2.92891979217529,,
932,-1.97783648967743,2.29795551300049,,
933,-1.93372893333435,2.52434873580933,,
934,-1.82383978366852,2.62714982032776,,
935,-1.72355353832245,2.44003629684448,,
936,-2.04921913146973,2.52539730072021,,
937,-2.86541676521301,2.82818722724915,,
938,-2.24348664283752,2.48083543777466,,
939,-2.33454012870789,2.33558702468872,,
940,-2.97708320617676,1.89880466461182,,
941,-2.41660284996033,2.14724922180176,,
942,-1.92434799671173,1.91560995578766,,
943,-2.17879104614258,2.57963585853577,,
944,-2.99557185173035,2.07702016830444,,
945,-2.92003273963928,2.15944266319275,,
946,-2.18822145462036,2.04094171524048,,
947,-2.14096331596375,3.06149005889893,,
948,-2.1998724937439,2.41426491737366,,
949,-2.79011654853821,2.67673492431641,,
950,-2.33564686775208,3.05694103240967,,
951,-2.47835206985474,2.12857699394226,,
952,-2.96024346351624,2.75027060508728,,
953,-2.3078670501709,2.84920573234558,,
954,-3.14440536499023,3.05879688262939,,
955,-2.0632791519165,2.93932628631592,,
956,-2.80318284034729,2.4585382938385,,
957,-2.25419998168945,2.08279824256897,,
958,-3.25182747840881,2.80189871788025,,
959,-2.38998818397522,2.10734057426453,,
960,-1.95067882537842,2.11404919624329,,
961,-2.67965126037598,2.44358444213867,,
962,-2.38251733779907,2.10077333450317,,
963,-2.18384552001953,2.22882199287415,,
964,-2.29968333244324,2.03212475776672,,
965,-3.16355395317078,3.50376176834106,,
966,-1.71778273582459,2.90493297576904,,
967,-2.0486524105072,2.44145822525024,,
968,-2.6463840007782,1.98355352878571,,
969,-2.96669387817383,2.36906361579895,,
970,-1.95079898834229,2.9915406703949,,
971,-2.81140112876892,1.96436107158661,,
972,-1.97543978691101,2.91639518737793,,
973,-1.94098126888275,2.07652616500854,,
974,-1.85391891002655,2.16726636886597,,
975,-2.75241422653198,3.0323760509491,,
976,-2.45532464981079,2.21016955375671,,
977,-1.94916534423828,2.91039395332336,,
978,-2.79361605644226,2.29351568222046,,
979,-2.35683703422546,1.91643512248993,,
980,-2.67996549606323,2.63035368919373,,
981,-2.56675219535828,2.22351884841919,,
982,-2.03650975227356,2.56372737884521,,
983,-3.04059648513794,2.70538330078125,,
984,-2.21751952171326,2.73635149002075,,
985,-3.17311692237854,1.94790494441986,,
986,-2.45153737068176,2.60139608383179,,
987,-1.99430215358734,2.29853558540344,,
988,-2.84667015075684,2.2050678730011,,
989,-2.63072752952576,2.18548679351807,,
990,-2.23655462265015,2.19866800308228,,
991,-2.13198685646057,2.19287943840027,,
992,-2.37531065940857,2.46596169471741,,
993,-2.04934310913086,2.01903343200684,,
994,-2.88363194465637,3.0622444152832,,
995,-2.69949579238892,2.45430064201355,,
996,-2.40701246261597,2.2329888343811,,
997,-2.16340208053589,2.2314887046814,,
998,-2.22468662261963,3.58842945098877,,
999,-2.5314154624939,3.15116000175476,,
,-4.4389796257019,4.66634130477905,cifar10cgan_range,
RUN_0(low_mutation_extent),diff,9.10532093048096,RUN_1(high_mutation_extent),
,P-size,0.000910532093048096,,0.00910532093048096
,init_p,0.00182106418609619,,0.0182106418609619
