Sample Number,Min,Max,,
665,-2.18455719947815,2.72500395774841,,
666,-2.71319699287415,2.15697264671326,,
667,-2.57118916511536,2.62319445610046,,
668,-2.14222264289856,1.91819906234741,,
669,-2.46524691581726,2.3081648349762,,
670,-1.86328947544098,2.86232542991638,,
671,-2.38446021080017,2.21733403205872,,
672,-2.82836389541626,2.13091135025024,,
673,-2.34699606895447,2.70266890525818,,
674,-2.6893515586853,2.6841197013855,,
675,-2.38252425193787,1.8812997341156,,
676,-2.14738750457764,2.93143081665039,,
677,-2.25402903556824,2.1568455696106,,
678,-2.96513056755066,2.4909451007843,,
679,-3.24973154067993,2.21254205703735,,
680,-3.23880195617676,3.21017265319824,,
681,-1.97065794467926,2.27050375938416,,
682,-2.36115908622742,2.3186182975769,,
683,-3.52596592903137,3.26962518692017,,
684,-2.39439034461975,2.21885871887207,,
685,-3.00343632698059,1.92540347576141,,
686,-1.94365227222443,2.56865215301514,,
687,-2.73528242111206,1.6576943397522,,
688,-1.73737692832947,2.26095843315125,,
689,-2.47109889984131,2.30204510688782,,
690,-2.26023387908936,2.17021989822388,,
691,-2.50595498085022,2.59797859191895,,
692,-2.36362338066101,1.92572224140167,,
693,-2.04595375061035,3.07151675224304,,
694,-2.40984725952148,2.0303783416748,,
695,-2.24160289764404,2.40705680847168,,
696,-3.24841237068176,1.83440208435059,,
697,-2.0607054233551,3.36965656280518,,
698,-2.81406760215759,3.10470533370972,,
699,-2.42981004714966,2.42424654960632,,
700,-2.34167146682739,2.8633508682251,,
701,-3.19175338745117,3.23788452148437,,
702,-3.39776015281677,2.57584452629089,,
703,-3.02254033088684,2.9865288734436,,
704,-3.6056079864502,2.42650175094604,,
705,-2.22509145736694,2.29616522789001,,
706,-2.06114077568054,2.07095646858215,,
707,-3.78787589073181,2.63778400421143,,
708,-1.88134181499481,2.54393196105957,,
709,-2.71203136444092,3.02256321907043,,
710,-2.47491979598999,2.84219074249268,,
711,-2.79774451255798,2.95057058334351,,
712,-2.45101404190063,2.62124085426331,,
713,-2.81346726417542,2.45811915397644,,
714,-2.48372483253479,2.46588110923767,,
715,-2.46359062194824,3.43619179725647,,
716,-2.60947036743164,2.63043165206909,,
717,-2.3627290725708,2.67716932296753,,
718,-2.79310750961304,1.97385787963867,,
719,-2.59067010879517,2.47167682647705,,
720,-2.3520131111145,2.31540870666504,,
721,-3.01213979721069,2.50700235366821,,
722,-2.89020919799805,2.42003631591797,,
723,-2.8023955821991,2.67561221122742,,
724,-2.05841398239136,2.83645439147949,,
725,-2.02766537666321,2.53745484352112,,
726,-1.92661678791046,2.11671805381775,,
727,-3.38592338562012,2.45567440986633,,
728,-2.27212595939636,2.13725018501282,,
729,-2.62671518325806,2.23111867904663,,
730,-1.99807369709015,2.18266773223877,,
731,-2.27612972259521,2.405757188797,,
732,-2.25913739204407,2.39148235321045,,
733,-1.66082680225372,2.10024428367615,,
734,-2.362224817276,2.36699390411377,,
735,-2.73959898948669,2.00910806655884,,
736,-2.14451313018799,2.51183247566223,,
737,-2.68799185752869,2.40830755233765,,
738,-3.05840158462524,2.60883140563965,,
739,-2.48994994163513,3.11923551559448,,
740,-2.52318620681763,2.12064576148987,,
741,-2.40281653404236,2.78166031837463,,
742,-3.13497972488403,3.04803276062012,,
743,-2.26911330223083,2.47197341918945,,
744,-2.50806617736816,2.14145088195801,,
745,-3.67755031585693,2.17319703102112,,
746,-2.79082179069519,2.63444066047668,,
747,-2.86643743515015,2.45220732688904,,
748,-2.25838875770569,2.16574025154114,,
749,-2.49335598945618,2.87823891639709,,
750,-2.7300705909729,2.5683913230896,,
751,-2.36369705200195,2.34494781494141,,
752,-2.42829442024231,2.3794276714325,,
753,-1.91978001594543,2.87359046936035,,
754,-2.31201767921448,2.14190077781677,,
755,-2.51589846611023,2.3114447593689,,
756,-2.99819993972778,3.32802152633667,,
757,-2.70798015594482,2.21613621711731,,
758,-2.86996054649353,2.32320737838745,,
759,-2.74651265144348,2.28670072555542,,
760,-2.60965728759766,2.56917834281921,,
761,-2.26655769348145,3.20443320274353,,
762,-3.02809071540833,2.65090703964233,,
763,-2.47602224349976,2.67959833145142,,
764,-3.02102899551392,2.41382026672363,,
765,-1.98502266407013,2.98539042472839,,
766,-2.48148441314697,1.98081982135773,,
767,-2.5907940864563,3.43591666221619,,
768,-2.31565356254578,2.61717176437378,,
769,-2.04732584953308,2.96607708930969,,
770,-2.68361377716064,2.45794439315796,,
771,-2.5589280128479,2.39953184127808,,
772,-2.53597116470337,2.79815220832825,,
773,-2.99655818939209,2.33523297309875,,
774,-2.71979308128357,3.25622773170471,,
775,-2.15094184875488,2.40235161781311,,
776,-2.86532092094421,2.79604983329773,,
777,-3.38167190551758,2.05320739746094,,
778,-2.50262880325317,2.46910786628723,,
779,-2.34427165985107,2.38254833221436,,
780,-2.79809021949768,2.4503448009491,,
781,-2.69901037216187,3.4281222820282,,
782,-2.40000939369202,2.29707598686218,,
783,-1.95678794384003,2.48193550109863,,
784,-2.74970293045044,2.57764577865601,,
785,-2.7495653629303,2.68754267692566,,
786,-2.75048589706421,2.12362933158875,,
787,-2.77965712547302,2.29489827156067,,
788,-2.47522377967834,2.88906097412109,,
789,-2.39885354042053,3.54491209983826,,
790,-1.84273076057434,2.45513415336609,,
791,-2.93809962272644,3.13313317298889,,
792,-2.33217525482178,2.28261566162109,,
793,-2.00403785705566,3.59850287437439,,
794,-1.91984260082245,1.84148740768433,,
795,-2.51077651977539,2.49261951446533,,
796,-2.83789110183716,2.57129979133606,,
797,-2.49723100662231,1.99323844909668,,
798,-2.51445245742798,1.61738801002502,,
799,-2.54487633705139,2.29633688926697,,
800,-2.59779763221741,2.96003389358521,,
801,-2.51248121261597,2.21432638168335,,
802,-1.96208500862122,2.44740176200867,,
803,-2.89667892456055,3.74047446250916,,
804,-1.88952362537384,1.97322905063629,,
805,-2.30450439453125,2.87443614006042,,
806,-2.71386456489563,3.20211553573608,,
807,-3.14424443244934,2.52837800979614,,
808,-2.41866421699524,2.25871324539185,,
809,-2.6768364906311,2.4176812171936,,
810,-2.52936124801636,2.37915968894958,,
811,-1.79380857944489,2.64724898338318,,
812,-2.01212382316589,2.96736788749695,,
813,-2.71899628639221,2.51579213142395,,
814,-2.43862438201904,2.41392660140991,,
815,-2.74479222297668,2.08697009086609,,
816,-2.54239416122437,2.51585531234741,,
817,-1.75742328166962,2.27045702934265,,
818,-2.5010039806366,2.43136191368103,,
819,-2.19198942184448,2.30777859687805,,
820,-2.35274052619934,2.64413404464722,,
821,-3.5858039855957,2.56609773635864,,
822,-2.79640221595764,3.49726891517639,,
823,-2.95952558517456,2.19418168067932,,
824,-3.08164739608765,2.62790083885193,,
825,-1.98027050495148,2.01121115684509,,
826,-1.90481305122376,2.24753713607788,,
827,-2.09963822364807,2.62600564956665,,
828,-2.60412979125977,3.52852249145508,,
829,-2.56043839454651,4.55557680130005,,
830,-2.12145256996155,1.71606278419495,,
831,-1.72428202629089,2.63118386268616,,
832,-2.72078680992126,1.59046256542206,,
833,-2.63618469238281,2.61774325370789,,
834,-2.22966980934143,2.61099004745483,,
835,-2.33699679374695,2.32910919189453,,
836,-2.40446043014526,2.11119890213013,,
837,-2.53004693984985,3.05211234092712,,
838,-2.26989006996155,2.11743783950806,,
839,-2.51189160346985,2.8465039730072,,
840,-2.81806683540344,3.27585196495056,,
841,-2.39273834228516,2.65691828727722,,
842,-2.58035945892334,2.29922270774841,,
843,-1.83493709564209,2.65182828903198,,
844,-1.89127159118652,1.51064705848694,,
845,-2.78019070625305,1.91368186473846,,
846,-2.81341528892517,4.10063648223877,,
847,-1.9478942155838,2.8571150302887,,
848,-2.33273220062256,3.1130702495575,,
849,-3.09834289550781,2.58395218849182,,
850,-2.33270859718323,2.00382804870605,,
851,-1.84891295433044,2.17109370231628,,
852,-3.82367205619812,3.52523708343506,,
853,-1.9755665063858,2.42823767662048,,
854,-2.7732789516449,2.20597338676453,,
855,-2.54915308952332,2.0570170879364,,
856,-3.31836199760437,2.22447896003723,,
857,-2.05047273635864,1.86232364177704,,
858,-2.29070472717285,2.25232219696045,,
859,-2.40890574455261,3.01169323921204,,
860,-2.44553732872009,2.03554677963257,,
861,-2.55731844902039,3.18730092048645,,
862,-1.96581089496613,2.74783444404602,,
863,-1.78745567798615,2.84727168083191,,
864,-2.49349665641785,3.39794850349426,,
865,-2.3628089427948,1.60171055793762,,
866,-2.1893789768219,2.11063504219055,,
867,-2.18671178817749,2.27295017242432,,
868,-3.28225183486938,3.39821672439575,,
869,-1.91442036628723,2.81545114517212,,
870,-2.76108121871948,2.22873783111572,,
871,-2.71470093727112,3.39926385879517,,
872,-2.59342765808105,2.04021286964416,,
873,-2.87120866775513,3.15129137039185,,
874,-2.34875464439392,2.05708456039429,,
875,-2.25156474113464,2.1250102519989,,
876,-2.60993480682373,2.25811457633972,,
877,-2.76986908912659,2.11641836166382,,
878,-2.88537859916687,2.63271045684814,,
879,-3.69126987457275,3.18581461906433,,
880,-3.20870518684387,2.10531067848206,,
881,-2.15721917152405,2.88133096694946,,
882,-2.29988145828247,2.58187794685364,,
883,-1.88751602172852,2.56093955039978,,
884,-2.43273091316223,2.32173705101013,,
885,-2.56836318969727,2.75367069244385,,
886,-2.21905827522278,2.64427280426025,,
887,-2.54328155517578,2.07181406021118,,
888,-2.65195727348328,1.93624889850616,,
889,-3.35792422294617,2.03448343276978,,
890,-2.12339162826538,3.28704333305359,,
891,-2.62611675262451,3.46941041946411,,
892,-2.9693877696991,3.17020058631897,,
893,-2.3376305103302,1.931187748909,,
894,-1.87916529178619,2.84720516204834,,
895,-2.11283922195435,2.47033619880676,,
896,-2.60388731956482,2.75694489479065,,
897,-2.60654163360596,2.49660563468933,,
898,-2.08019018173218,2.30314421653748,,
899,-2.56471109390259,2.16399478912354,,
900,-2.63355827331543,2.35274791717529,,
901,-2.36570239067078,2.2185218334198,,
902,-3.27145481109619,2.22350645065308,,
903,-2.95144653320312,1.80109488964081,,
904,-2.51307725906372,2.81466221809387,,
905,-2.57697033882141,1.94993782043457,,
906,-2.92505478858948,2.48982214927673,,
907,-2.37875699996948,2.77378535270691,,
908,-2.32820558547974,2.16958498954773,,
909,-2.25169157981873,2.17231965065002,,
910,-2.97849535942078,2.88498330116272,,
911,-3.42695689201355,2.11850094795227,,
912,-3.34473562240601,2.83754444122314,,
913,-3.04056096076965,1.91376256942749,,
914,-2.64317178726196,2.48443365097046,,
915,-2.12461876869202,3.0853796005249,,
916,-2.27675843238831,2.71685290336609,,
917,-2.21178865432739,3.84879446029663,,
918,-2.90115809440613,2.57546329498291,,
919,-2.5380277633667,2.21853303909302,,
920,-2.88499999046326,2.32223629951477,,
921,-3.12004399299622,2.81202960014343,,
922,-2.45862436294556,1.8460830450058,,
923,-2.43998789787292,2.13471865653992,,
924,-2.69778728485107,3.16778874397278,,
925,-1.99345827102661,2.64554595947266,,
926,-1.7421909570694,3.21029567718506,,
927,-2.34597730636597,2.1002881526947,,
928,-2.26436805725098,2.78252363204956,,
929,-2.58752775192261,2.12003040313721,,
930,-2.13570380210876,2.31138491630554,,
931,-2.09489727020264,2.14000606536865,,
932,-2.10146307945251,2.45916104316711,,
933,-2.18729448318481,2.34040665626526,,
934,-2.30977272987366,2.53888082504272,,
935,-2.7072114944458,2.43009638786316,,
936,-2.28715825080872,2.43305444717407,,
937,-3.11170101165771,2.20748901367187,,
938,-2.84552264213562,2.60094738006592,,
939,-2.51052737236023,3.12115001678467,,
940,-3.06985330581665,3.52355027198791,,
941,-1.99058890342712,2.41492462158203,,
942,-3.21481561660767,2.18807721138,,
943,-2.31151223182678,2.33844876289368,,
944,-2.15985369682312,2.59890556335449,,
945,-2.36142921447754,2.17741847038269,,
946,-2.54112553596497,2.45376181602478,,
947,-2.6968457698822,2.58820128440857,,
948,-2.1206271648407,2.61629223823547,,
949,-2.854172706604,2.00718641281128,,
950,-2.54022526741028,2.62770676612854,,
951,-2.0106794834137,3.07672500610352,,
952,-2.71725058555603,1.96209335327148,,
953,-2.58113050460815,2.23411273956299,,
954,-2.77427220344543,2.77353453636169,,
955,-2.14253330230713,3.14056420326233,,
956,-3.41193008422852,2.18020677566528,,
957,-2.27207159996033,2.19148826599121,,
958,-2.2690224647522,2.68991589546204,,
959,-3.35593104362488,2.17100691795349,,
960,-2.74847912788391,2.49689388275146,,
961,-1.9353266954422,1.86436462402344,,
962,-2.27749300003052,2.42365789413452,,
963,-2.05080819129944,2.69960403442383,,
964,-1.97685217857361,3.28192496299744,,
965,-2.32777047157288,2.17977213859558,,
966,-2.50780820846558,2.24075961112976,,
967,-2.50841975212097,2.35338711738586,,
968,-2.54154348373413,2.96822667121887,,
969,-1.8586323261261,3.06459045410156,,
970,-2.27453827857971,2.07398724555969,,
971,-2.56738615036011,3.38262462615967,,
972,-2.62855529785156,2.26745128631592,,
973,-2.80361080169678,2.97746682167053,,
974,-3.2020149230957,2.16623258590698,,
975,-2.00397062301636,2.38808274269104,,
976,-2.76967668533325,2.10071611404419,,
977,-2.68302464485168,2.69218611717224,,
978,-2.9462456703186,2.81589341163635,,
979,-2.78613328933716,2.47737693786621,,
980,-2.09705972671509,3.25749397277832,,
981,-2.34859848022461,2.38978242874145,,
982,-2.26527738571167,2.48861718177795,,
983,-2.38804340362549,3.63677501678467,,
984,-2.50999569892883,2.33535265922546,,
985,-2.0736973285675,2.18581032752991,,
986,-2.26027178764343,2.39482450485229,,
987,-2.45809102058411,2.43185758590698,,
988,-3.19731426239014,2.65667605400085,,
989,-3.03979229927063,2.41886281967163,,
990,-2.38663363456726,2.64364147186279,,
991,-2.71034550666809,1.9175900220871,,
992,-1.9654415845871,2.16749668121338,,
993,-2.8262779712677,1.77463698387146,,
994,-2.51701068878174,1.90143311023712,,
995,-2.71904420852661,2.38356423377991,,
996,-1.8715832233429,2.76051235198975,,
997,-2.11869621276855,1.77227509021759,,
998,-2.1991605758667,2.41644334793091,,
999,-2.23150491714478,2.17298269271851,,
,-4.07097911834717,4.55557680130005, SVHN_CGAN,
,difference,8.62655591964722,,
RUN_0(low_mutation_extent),p_size,0.000862655591964722,RUN_1(high_mutation_extent),0.00862655591964722
,init_p,0.00172531118392944,,0.0172531118392944
